BranchPredictor,fetchWidth,numFetchBufferEntries,numRasEntries,maxBrCount,decodeWidth,numRobEntries,numIntPhysRegisters,memIssueWidth,memIssueWidth,numLdqEntries,enablePrefetching,enableSFBOpt,numRXQEntries,numRCQEntries,nL2TLBEntries,nL2TLBWays,nICacheWays,nICacheTLBWays,nDCacheWays,nDCacheMSHRs,nDCacheTLBWays,CPI,Power,Area
0,0,4,0,3,3,0,1,0,3,1,1,0,2,2,3,1,2,2,1,0,1,1.240682246,15.76186,5641166.296
0,0,4,1,2,3,0,3,0,3,2,0,0,1,1,0,0,2,2,1,0,0,1.241008889,19.22111,5724135.417
2,0,4,2,0,3,1,4,1,2,1,1,1,2,0,1,0,0,1,1,1,0,1.241295062,17.038944,5883371.568
0,1,5,2,0,3,2,0,0,0,0,0,0,2,2,0,0,1,1,2,0,1,1.241797973,13.582897,5515416.248
0,0,4,1,2,3,1,2,0,0,0,0,1,1,0,0,2,2,0,2,1,2,1.242038621,22.5745,5691102.954
0,0,0,2,3,1,3,2,1,1,0,1,0,1,1,2,3,2,1,0,0,0,1.242231872,15.74224,5492792.193
2,0,0,0,2,1,1,2,1,1,2,1,1,2,0,1,1,1,0,0,1,2,1.242315772,16.23488,5412617.466
2,0,3,1,3,1,2,3,1,1,1,1,1,2,1,3,2,0,0,0,0,0,1.242399199,14.669464,5490138.123
0,0,5,2,0,2,2,0,0,1,3,0,1,1,0,0,2,0,2,0,2,2,1.242729994,14.92686,5138194.347
2,0,4,2,2,2,2,1,0,2,0,1,1,2,0,0,1,1,2,2,0,1,1.243564059,16.45233,5384928.442
2,0,0,2,1,2,2,1,0,2,0,1,1,0,2,0,1,0,2,2,0,2,1.243575833,15.01126,5263350.624
2,0,4,2,3,1,3,1,1,1,1,0,1,1,0,1,3,0,0,0,1,1,1.244079575,14.090758,5327891.709
0,0,4,1,3,3,0,0,0,2,0,0,1,1,0,3,1,2,2,2,0,1,1.244235179,16.73548,5620328.508
2,0,3,0,3,3,0,3,1,3,1,1,1,0,0,1,1,0,0,0,0,1,1.245157728,18.054021,5844220.36
0,0,4,2,0,3,0,3,1,3,1,0,1,0,0,2,3,2,0,0,2,0,1.245261602,16.875374,5902769.81
0,0,1,0,0,1,1,4,0,0,0,0,0,2,1,2,1,1,1,2,2,2,1.24546508,13.542399,5248378.815
2,0,1,1,3,1,2,4,1,1,0,1,1,2,0,0,2,1,2,2,2,2,1.246095834,19.53223,6016936.118
0,1,0,2,2,1,4,1,0,0,0,0,0,2,0,2,2,0,2,0,1,2,1.246129134,13.115857,5220739.02
2,0,3,0,0,2,2,2,0,0,2,0,1,0,0,1,3,0,1,2,0,2,1.247926606,13.04776,5248745.22
2,0,1,0,0,3,3,4,0,0,2,0,0,1,1,1,1,2,1,2,1,2,1.248400813,13.91224,5674498.137
2,0,0,2,0,2,2,3,0,2,0,0,0,2,0,2,3,0,0,2,0,1,1.249739247,15.29014,5350090.706
0,0,2,0,2,2,2,4,0,0,0,1,0,0,1,3,2,0,2,1,2,2,1.249838461,16.50613,5353902.292
0,0,1,1,3,3,1,2,0,0,0,1,0,2,2,3,3,0,0,1,0,2,1.250463286,14.288785,5358305.28
2,0,2,0,0,2,2,1,0,2,2,0,0,2,0,0,1,1,0,0,1,0,1.250653565,12.686268,5190334.767
2,0,5,0,1,1,3,1,1,1,3,1,0,1,1,1,0,1,1,0,0,2,1.250923157,15.65818,5375778.172
0,0,4,2,2,1,1,0,0,0,3,1,1,0,0,2,0,0,2,1,0,2,1.251050974,11.728273,5037801.553
2,0,2,2,3,1,1,2,0,1,3,1,1,0,1,3,1,1,1,0,2,0,1.25127139,15.802743,5492514.829
2,1,1,0,2,2,2,0,0,2,0,0,1,0,1,0,1,2,2,0,0,1,1.251681192,15.860612,5529711.117
2,1,0,1,3,1,2,2,0,1,0,0,1,0,2,2,2,0,1,0,1,1,1.252623513,17.326,5337966.944
2,0,2,1,3,3,2,1,0,3,3,1,0,1,2,1,3,1,0,0,2,2,1.252692334,19.34813,5735351.287
2,0,1,2,1,2,2,4,0,0,1,0,1,2,2,0,1,1,1,1,1,1,1.253022328,15.46892,5284525.014
2,0,2,1,1,2,2,0,1,2,0,0,0,1,0,2,2,2,2,2,2,0,1.254209651,17.26553,5941658.853
2,1,0,1,0,1,1,3,1,0,0,1,1,1,0,2,2,1,1,2,0,0,1.254604379,17.52008,5862098.022
2,0,5,1,3,3,1,1,0,2,3,1,1,0,0,1,2,2,0,0,1,1,1.254667402,16.701035,5707792.212
0,1,1,1,0,4,4,0,1,0,3,1,0,2,1,1,0,0,0,1,0,1,1.254942903,15.64663,5870751.801
2,1,0,1,2,1,4,0,0,1,1,0,0,0,1,0,2,1,1,0,2,2,1.256080833,14.686252,5376248.804
0,0,0,2,2,1,0,0,0,1,3,1,1,2,0,0,3,1,0,0,0,2,1.25609639,13.80722,5012159.488
0,0,4,1,2,3,3,0,0,3,3,1,0,2,0,0,0,0,0,1,1,2,1.256281211,17.60916,5467912.91
2,0,5,2,1,1,2,3,0,1,3,0,0,0,2,2,0,1,0,0,1,2,1.256690288,14.8242,5218151.413
1,0,2,2,2,2,2,0,0,0,2,0,0,0,1,1,3,1,1,0,0,2,1.257549697,16.3856,5260825.813
0,0,2,2,0,1,4,1,0,1,0,1,0,1,1,2,3,1,0,0,0,2,1.25794897,11.197107,5009839.108
0,1,5,2,0,4,4,0,1,0,0,0,1,0,1,3,1,2,0,1,0,2,1.258377574,17.89485,5953548.545
2,1,0,2,1,1,2,0,1,1,0,0,0,1,0,1,3,2,0,0,1,1,1.25862806,14.930967,5552322.276
2,0,3,0,0,3,1,1,0,1,0,1,0,0,1,0,2,1,0,2,0,0,1.258890084,12.57539,5342821.4
0,0,1,2,1,3,3,0,0,3,1,1,1,2,1,1,3,0,2,0,0,1,1.259074906,16.03429,5254460.727
2,0,5,1,2,1,4,3,0,1,3,1,1,1,0,2,0,0,2,0,0,2,1.259654576,14.21359,5246638.417
2,0,2,1,2,3,3,3,0,1,0,1,0,0,2,2,0,0,1,2,1,0,1.259791367,15.6901,5604510.956
2,0,3,1,0,3,1,1,0,1,0,0,0,2,2,0,1,1,0,2,2,2,1.259845126,16.49428,5447947.536
2,0,4,1,2,1,4,2,0,1,2,0,1,2,1,1,3,1,2,0,0,0,1.260567725,14.13113,5211607.104
2,0,0,0,1,2,2,1,0,0,1,0,0,2,0,2,0,0,1,2,0,2,1.260596252,13.128784,5216844.485
0,0,1,1,2,1,0,4,0,0,1,0,0,1,1,1,2,1,0,0,1,2,1.260702229,13.450564,5125685.911
0,0,4,0,0,1,0,0,0,0,1,1,0,2,0,1,3,1,0,1,1,1,1.260911084,10.481141,4897380.663
2,1,1,0,3,4,4,4,0,0,0,0,0,2,1,3,1,2,0,1,2,1,1.261031639,18.169877,6158046.604
2,0,5,2,3,3,3,3,0,2,0,1,0,2,0,2,2,2,1,1,1,0,1.261659122,20.80864,5825625.991
0,0,5,1,2,1,0,0,0,1,2,1,0,2,1,0,2,0,1,0,2,1,1.261828043,12.193313,5020658.035
2,0,2,1,0,2,2,0,1,2,0,0,0,2,2,3,0,1,1,2,1,1,1.262108957,15.23682,5731269.963
0,0,2,2,1,1,3,0,0,1,1,0,0,1,1,3,1,0,2,0,2,1,1.262888585,11.675809,5072399.08
2,1,0,0,2,3,3,1,1,0,0,1,1,2,2,2,1,2,2,0,1,0,1.263492772,19.94911,5911403.44
2,0,4,0,3,1,2,2,0,0,1,1,0,0,0,1,0,2,0,2,1,1,1.263516315,13.343584,5415460.804
2,0,2,1,3,2,2,3,0,2,0,1,1,2,0,2,3,0,2,1,0,2,1.263613349,16.551556,5462217.248
2,0,3,0,3,1,4,3,0,0,3,0,0,1,0,3,2,0,2,1,0,0,1.264972722,15.364979,5348933.8
2,0,1,1,1,1,4,3,1,1,0,1,1,1,0,3,1,1,1,1,2,0,1.265205656,15.680732,5648011.443
0,1,3,2,0,4,4,0,0,0,3,0,1,1,1,2,2,0,0,2,0,0,1.266019806,15.663664,5689761.946
0,0,0,0,0,1,2,4,0,1,0,0,0,0,2,2,2,2,1,0,1,0,1.266225757,13.00292,5178937.163
0,0,5,1,2,1,1,2,0,0,0,0,0,0,1,2,2,2,2,1,2,0,1.266331138,14.083725,5331698.463
1,1,1,2,3,4,4,0,0,0,2,1,1,0,0,1,3,1,1,0,0,0,1.26716315,19.990584,6063784.978
0,0,4,1,3,3,0,4,1,3,3,1,0,2,1,2,0,0,1,0,1,0,1.268486683,20.34128,6024658.874
0,0,0,1,2,3,0,3,1,2,2,0,0,2,0,2,0,0,2,0,2,1,1.268491147,17.99884,5869223.786
0,1,1,2,1,4,4,0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,1.268807526,18.61135,5940050.798
0,0,2,2,2,1,0,0,0,1,1,1,0,0,0,2,2,2,1,0,0,2,1.269895651,11.747193,5097323.589
2,0,4,0,0,2,2,0,0,2,2,0,0,0,0,0,3,0,0,2,2,0,1.269923677,13.72092,5351734.319
1,1,2,1,0,4,4,0,0,0,1,1,0,1,0,3,1,1,0,0,1,1,1.271159689,18.523059,5875709.214
2,0,0,1,0,1,3,4,0,1,1,0,0,1,1,1,1,2,2,0,0,0,1.271436725,14.29995,5227823.131
2,0,4,2,0,1,2,4,0,1,1,0,0,1,1,0,3,0,1,0,0,0,1.271437209,11.668118,5025467.392
2,0,4,1,1,1,1,3,0,0,1,1,0,2,0,1,2,1,2,1,0,1,1.27198238,11.606012,5066879.58
2,0,5,0,2,1,0,2,0,1,0,0,0,1,0,2,0,2,2,2,1,1,1.273506314,12.362637,5407652.271
2,1,0,2,3,3,1,0,1,1,0,0,1,1,2,2,3,0,0,0,0,0,1.273832359,17.78661,5759474.636
0,0,0,0,1,3,0,3,1,1,2,1,0,2,2,1,2,1,1,0,1,0,1.274539293,17.58139,5668194.404
2,0,2,0,1,3,1,2,1,3,0,0,1,0,2,3,3,1,2,0,1,0,1.274794616,16.563775,5775848.527
2,0,5,0,2,2,2,3,1,0,2,1,1,2,1,0,3,2,1,0,0,1,1.274973883,17.20113,5679142.891
2,0,2,1,2,3,3,0,1,3,3,1,1,2,2,0,2,2,0,1,0,2,1.275097274,19.89223,6012067.029
2,0,3,1,0,3,2,2,0,1,0,1,0,2,2,0,1,0,0,1,2,2,1.276068916,15.75966,5351205.44
0,1,3,2,0,4,4,0,0,0,3,1,1,0,1,2,2,1,2,1,1,2,1.276256776,15.50559,5685667.706
2,0,5,2,1,1,3,0,0,1,3,1,1,2,1,2,0,1,1,2,1,2,1.276390657,13.424067,5336321.029
0,0,1,1,3,3,1,0,0,2,3,1,0,2,2,2,0,0,0,0,1,0,1.277046896,17.99957,5367625.159
0,0,0,1,2,3,3,0,1,3,0,1,1,1,0,2,3,1,2,0,0,1,1.277573367,16.1849,5625892.173
2,0,5,1,0,1,1,4,1,0,3,1,0,0,2,1,1,2,2,0,1,0,1.277771693,15.524124,5609424.711
2,0,3,2,3,3,0,0,1,3,1,1,0,2,2,0,3,2,0,1,1,0,1.279073511,19.29843,5897739.055
0,0,0,2,0,3,0,0,1,0,1,0,1,2,1,1,0,1,1,2,0,2,1.279491146,14.8553,5709525.75
2,0,5,0,1,1,3,4,1,0,1,0,1,2,1,3,1,2,0,0,1,0,1.279930859,14.248309,5649147.619
2,0,1,0,0,3,0,1,0,0,3,1,1,2,0,3,1,0,0,2,1,2,1.280485852,14.087677,5434314.373
2,0,5,2,3,3,2,4,1,2,0,1,0,0,1,0,3,0,1,0,1,0,1.281749096,19.20003,5889612.133
2,0,5,0,0,2,2,0,1,2,0,0,0,2,1,0,2,0,2,1,1,0,1.281813923,15.13718,5343699.401
2,0,0,1,2,2,2,1,1,0,2,0,1,2,1,0,0,2,1,0,1,2,1.282191037,16.02546,5618610.104
0,0,1,2,2,2,2,0,1,0,3,1,1,1,0,2,0,1,2,0,2,1,1.283535131,20.04889,5696599.835
2,0,3,0,1,1,2,0,0,1,2,1,0,2,2,3,3,1,2,2,0,0,1.287108425,14.34718,5248696.009
2,0,3,1,2,1,4,3,0,1,0,1,1,2,1,0,3,0,2,1,1,2,1.288938862,13.825376,5235802.256
2,0,2,1,2,2,2,0,0,2,2,0,1,2,0,1,0,1,2,1,2,1,1.28895496,16.86965,5450728.521
2,0,0,1,0,1,1,3,1,0,1,1,1,1,1,3,0,0,2,0,2,2,1.289828811,13.168635,5374424.039
2,0,2,0,2,2,2,3,1,2,0,0,0,0,2,2,3,1,2,0,1,1,1.290505174,17.344169,5629836.152
0,0,4,1,2,3,0,0,1,0,1,0,1,2,1,2,3,1,0,1,2,2,1.291034734,15.360113,5646971.36
2,1,1,0,1,4,4,3,0,0,0,1,0,0,2,1,2,0,1,0,1,0,1.292485963,23.7235,5705240.128
2,0,0,0,3,2,2,2,0,0,2,0,1,2,0,3,3,2,0,0,1,0,1.292925228,19.52218,5594812.162
0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,1,2,1,1,1,2,1,1.293929628,25.26907,5907642.045
2,0,2,0,0,3,0,4,0,3,2,1,0,1,1,3,0,0,2,0,0,1,1.294389281,17.60603,5525534.162
0,0,0,2,0,3,0,0,1,3,3,1,0,1,1,0,1,0,0,0,2,2,1.29465673,16.972429,5598709.797
2,0,1,2,2,2,2,2,0,0,2,1,0,1,1,2,3,0,2,0,2,1,1.294843468,14.115886,5303533.726
2,0,1,1,2,2,2,2,1,2,0,1,0,2,1,3,2,2,2,0,0,1,1.295423744,16.393307,5699471.688
2,0,5,2,3,1,0,3,0,1,3,1,0,0,0,3,1,0,0,0,0,0,1.295482118,13.765845,5252663.647
2,0,4,0,2,3,1,1,0,0,2,1,1,1,1,3,1,0,0,1,1,0,1.295722247,16.39596,5342442.979
2,0,4,0,1,3,3,3,0,2,0,1,1,1,0,3,0,1,1,2,1,0,1.295749106,18.24604,5702864.383
2,1,1,0,0,4,4,0,0,2,1,1,1,2,2,3,3,0,2,0,2,2,1.295992336,20.60869,5755668.364
2,0,5,1,1,2,2,0,1,0,2,1,1,0,0,2,2,0,2,2,1,1,1.297124469,16.55013,5725249.045
0,0,4,2,2,1,3,1,1,0,0,0,0,0,0,1,2,1,0,0,2,0,1.297153893,13.433525,5284124.735
2,0,2,1,0,3,0,0,0,3,3,0,0,0,0,1,0,2,2,2,0,2,1.298221699,14.691247,5635433.976
2,0,3,1,3,2,2,0,0,2,2,1,0,2,0,0,1,0,0,1,1,2,1.300176079,15.232714,5306464.504
0,0,1,0,1,3,2,0,0,0,0,0,0,2,1,2,2,2,2,1,1,0,1.300719505,14.40227,5333909.223
2,0,5,0,1,1,4,0,0,1,1,1,0,1,0,1,2,2,0,1,0,1,1.302131341,13.56386,5171909.402
2,0,2,0,3,3,0,0,0,2,0,1,1,1,0,2,3,2,0,2,1,1,1.302495417,18.29195,5709121.697
2,0,0,2,2,1,3,3,0,0,3,0,1,1,0,2,0,0,0,0,2,2,1.304619524,16.13042,5274600.812
2,0,0,1,3,2,2,3,0,0,1,0,1,2,1,0,2,0,1,0,0,1,1.305855555,14.471484,5233925.289
0,0,5,1,1,2,2,3,0,0,0,1,0,1,1,1,0,0,2,0,0,1,1.306747256,12.415157,5031398.302
2,0,1,0,0,2,2,4,0,0,2,0,0,0,2,1,2,1,0,0,0,0,1.307281244,12.375078,5213192.383
2,0,5,0,3,3,1,2,0,0,2,1,0,0,0,3,2,2,0,0,0,2,1.307641778,17.54339,5569738.133
0,0,1,1,0,1,1,0,0,0,1,0,1,2,0,2,3,0,0,0,0,2,1.308568237,9.977293,4804094.37
2,0,1,2,3,1,2,3,0,0,1,1,0,0,2,1,0,2,1,0,1,2,1.310840774,13.767827,5269909.093
2,0,1,1,1,2,2,1,0,0,1,1,0,1,0,0,2,1,0,0,2,0,1.31138692,13.141891,5197170.816
2,0,0,0,3,1,4,4,0,1,0,0,0,0,2,1,2,1,2,1,0,1,1.311719346,14.985946,5272071.783
2,0,0,2,3,3,0,4,1,3,3,0,0,0,0,1,3,0,1,1,2,2,1.311921373,21.124341,6320103.713
0,0,5,0,1,1,1,0,0,0,3,0,0,2,2,1,3,0,2,0,2,2,1.312203096,13.38375,5003962.517
2,0,4,0,2,3,2,1,0,2,0,1,0,1,0,2,1,0,1,1,0,0,1.313997373,15.093187,5376257.986
2,0,5,2,1,2,2,2,0,2,0,0,1,0,1,0,2,0,1,0,2,0,1.315964097,15.82538,5234838.06
2,0,3,1,2,3,0,4,0,0,0,0,1,0,2,3,0,0,0,2,0,2,1.316072498,23.21817,5652896.302
1,1,4,1,2,0,1,1,1,0,3,0,1,0,2,0,3,1,2,2,0,1,1.317059952,21.97663,6198371.923
2,0,4,2,1,3,0,1,1,1,0,1,1,1,1,3,3,1,0,2,0,2,1.317279473,17.475466,5924271.416
0,0,4,1,0,2,2,0,1,0,0,1,0,2,1,3,3,2,2,0,2,1,1.318371383,12.383392,5434773.875
2,0,1,2,3,2,2,0,1,2,3,1,1,2,2,0,3,2,1,0,0,1,1.318651527,18.74013,5731923.398
1,1,1,2,2,0,2,3,1,0,3,0,1,0,1,1,3,2,1,2,2,2,1.319537193,21.855141,6605829.318
1,1,4,1,3,0,3,1,1,0,1,0,1,1,0,3,3,2,2,1,0,1,1.319735321,19.51656,6079247.524
2,0,0,0,0,2,2,0,1,2,3,1,0,2,1,0,0,1,0,0,1,0,1.320164705,16.07435,5402911.603
1,1,4,0,3,0,0,2,1,0,3,1,1,2,0,1,2,2,1,2,0,1,1.32062478,19.53986,6444988.9
2,0,0,1,0,1,4,0,0,1,0,0,1,1,1,1,1,0,0,2,0,0,1.320688641,12.88354,5118608.797
2,0,3,2,0,3,1,4,0,3,0,1,0,1,0,1,2,0,1,0,1,2,1.320862552,15.879119,5457507.433
1,1,1,0,2,0,2,4,1,0,2,1,1,1,1,3,0,1,0,2,2,0,1.320870881,21.722759,6510728.582
1,1,5,2,1,0,3,4,1,0,2,1,1,0,2,0,2,2,2,2,0,2,1.32142518,24.70995,6595392.121
2,0,4,1,0,2,2,0,1,2,1,1,1,0,0,1,3,1,1,0,0,1,1.321687165,13.340044,5358714.294
1,1,1,1,0,0,2,1,0,0,3,0,1,2,1,1,0,1,0,2,2,0,1.32200078,17.861133,5728795.36
1,1,0,0,2,0,2,1,0,0,2,0,1,0,2,1,0,1,2,2,1,2,1.322174237,18.172857,5705044.229
1,1,0,1,2,0,3,2,1,0,3,1,1,0,2,3,2,2,1,1,1,0,1.322360767,22.38623,6214202.291
1,1,0,0,1,0,1,3,0,0,1,0,1,1,0,3,1,1,1,2,2,1,1.322450712,18.887016,5790187.703
1,1,0,2,1,0,0,2,0,0,2,0,1,0,2,3,0,0,0,2,2,0,1.322834678,17.20014,5741384.773
0,0,4,1,3,3,0,1,1,0,1,0,1,1,1,3,1,0,2,0,0,0,1.323299385,14.841645,5533671.47
1,1,3,0,0,0,0,1,1,0,3,0,1,0,0,0,1,1,2,1,1,2,1.323329212,19.47815,5868747.057
2,0,2,2,2,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,2,1.323606407,14.59232,5174719.978
1,1,1,1,2,0,0,1,1,0,3,1,1,0,1,3,1,0,2,2,2,1,1.323781388,20.17849,6249436.403
1,1,1,1,0,0,2,3,0,0,2,1,1,1,1,0,3,2,0,2,0,0,1.323956565,19.28999,5797014.15
1,1,1,0,1,0,2,2,0,0,2,0,1,2,0,3,3,0,1,2,0,0,1.324346433,20.32557,5696989.243
2,0,1,0,3,1,2,1,1,1,0,0,0,2,0,3,0,1,1,0,1,1,1.324364843,16.10096,5365120.139
1,1,1,2,3,0,0,2,0,0,3,1,1,2,1,1,1,1,0,2,0,2,1.324497027,17.902993,5753789.891
2,0,3,0,2,2,2,2,0,2,0,1,0,2,1,3,3,0,1,0,1,2,1.324589406,16.73836,5264105.818
2,0,4,2,0,3,0,1,1,3,0,0,1,0,2,2,3,0,0,1,2,2,1.324687066,17.74353,5655571.595
1,1,2,2,1,0,1,4,1,0,2,0,1,2,0,1,2,0,2,1,0,1,1.324857882,21.60727,5959637.037
1,1,2,1,0,0,1,3,0,0,2,0,1,2,2,1,0,0,0,1,1,0,1.324895321,18.050083,5514054.105
1,1,3,0,0,0,0,3,1,0,2,1,1,2,2,1,3,2,0,1,1,2,1.324982989,18.40685,6065345.809
1,1,4,2,1,0,4,1,0,0,2,1,1,2,1,2,2,2,2,1,0,2,1.325248482,17.905175,5717184.019
2,0,0,0,1,3,0,4,0,3,1,0,1,2,1,3,0,2,2,1,2,0,1.325262185,17.6263,5898941.646
1,1,2,2,3,0,3,4,1,0,2,0,1,2,1,1,0,0,1,2,2,1,1.325537718,25.84878,6582115.58
1,1,1,0,2,0,1,1,1,0,3,1,1,1,1,2,2,1,2,2,2,1,1.325627049,20.350385,6362182.082
2,0,5,2,3,3,2,2,0,0,0,0,0,0,0,3,2,2,1,1,2,2,1.325705889,25.30721,5793714.752
1,1,1,1,2,0,4,1,1,0,1,0,1,1,2,0,0,1,0,1,0,1,1.326018254,17.866991,5859717.154
2,0,2,2,2,2,2,0,1,0,0,0,0,2,0,3,2,1,1,2,2,0,1.326126477,14.915191,5842960.626
1,1,2,1,0,0,4,1,1,0,3,0,1,1,1,1,3,0,2,1,1,0,1.326182428,18.251892,5916126.692
1,1,3,0,1,0,4,2,0,0,1,1,1,1,0,3,1,1,0,1,0,1,1.326187347,18.5575,5602785.576
2,0,5,1,1,1,0,3,0,0,0,1,1,0,0,0,3,2,1,2,2,1,1.326290623,13.58025,5380395.443
1,0,3,1,1,0,2,2,1,0,2,0,1,1,1,3,2,2,0,2,2,2,1.327183076,16.616993,6027047.259
1,1,3,1,0,0,1,1,0,0,1,1,1,2,1,1,1,0,1,2,2,1,1.327439738,16.189197,5615400.646
1,1,1,2,1,0,2,4,1,0,1,0,0,2,0,0,2,1,2,2,2,1,1.327532828,20.649519,6364845.947
1,0,2,1,0,0,4,3,0,0,3,0,1,1,2,2,1,0,2,2,1,0,1.327545945,14.77423,5330624.455
2,0,1,0,1,1,3,0,0,1,0,0,0,0,1,3,2,2,1,1,1,0,1.327557983,12.64087,5195904.726
1,1,1,0,1,0,0,3,1,0,1,0,1,1,1,0,1,2,2,1,0,1,1.327570944,18.99543,5993198.907
0,1,2,0,3,4,4,0,0,0,3,0,0,1,0,3,2,2,1,0,0,1,1.327589573,16.093141,5881512.661
2,0,5,2,2,3,0,0,0,1,3,0,1,1,0,3,3,2,0,1,0,1,1.327645384,16.410594,5597401.901
1,0,2,1,1,0,2,1,0,0,1,0,1,1,1,1,3,2,2,2,1,1,1.327788168,12.899654,5372047.97
2,0,3,2,1,1,4,0,1,1,2,1,1,2,0,0,2,2,0,0,2,2,1.327952816,15.32833,5551888.958
1,1,5,0,3,0,2,4,1,0,3,1,1,1,0,3,0,1,1,1,1,2,1.327966121,20.95267,6300831.972
1,1,1,2,2,0,0,2,1,0,1,0,0,1,2,3,1,1,2,2,2,2,1.328271847,22.55555,6252563.623
1,1,1,1,0,0,0,1,1,0,3,0,0,1,0,0,3,1,1,2,2,1,1.32841811,23.72638,6325984.459
2,0,5,1,0,2,2,0,0,0,3,0,1,1,0,0,1,0,0,2,1,0,1.328674624,13.76227,5221587.876
1,1,1,0,1,0,4,4,1,0,2,1,0,0,0,2,1,1,0,2,1,2,1.329053951,20.700462,6394278.566
1,1,1,1,2,0,4,0,0,0,2,0,1,2,1,0,0,2,0,1,1,1,1.329470101,19.30783,5663618.116
1,1,5,2,1,0,3,4,1,0,3,0,1,1,1,2,1,2,1,0,1,1,1.329535938,25.88509,6260280.993
1,0,0,1,3,0,3,1,0,0,2,1,1,0,2,0,3,0,1,2,0,0,1.32955571,15.00457,5218640.924
1,1,1,0,3,0,1,2,1,0,1,1,0,2,0,1,0,0,1,2,2,2,1.329712687,21.54973,6244127.721
2,0,2,1,3,3,0,4,1,0,1,1,0,1,2,0,0,1,2,0,0,2,1.329817155,18.37582,5742044.999
1,1,5,1,1,0,1,1,0,0,1,0,1,2,0,2,3,1,0,1,2,2,1.330451942,18.468836,5636542.944
1,1,4,0,2,0,1,1,1,0,2,0,0,0,2,0,3,1,1,1,2,2,1.330511139,21.72477,5971095.528
1,1,5,0,2,0,2,2,0,0,3,0,1,0,2,1,0,0,0,2,2,2,1.330558693,20.60035,5813626.486
1,0,3,0,3,0,4,3,0,0,1,0,1,0,2,3,1,2,0,2,1,2,1.330675287,15.397511,5575045.707
2,0,4,1,2,3,0,3,0,1,3,1,0,2,2,1,1,0,0,2,0,2,1.330685343,15.188351,5645932.852
1,1,5,1,3,0,0,0,1,0,2,1,1,1,1,0,0,1,0,1,1,0,1.33085813,20.80153,5858607.517
1,1,0,0,0,0,3,0,1,0,2,0,0,0,2,2,1,2,1,2,2,1,1.330935293,21.76581,6258085.279
1,1,3,0,1,0,4,4,1,0,3,1,0,0,1,1,0,0,2,2,0,0,1.330943482,19.646236,6318765.713
1,1,0,0,1,0,1,3,0,0,1,0,0,2,2,0,2,1,1,2,1,0,1.331342753,16.989109,5698355.185
1,1,5,0,0,0,1,3,0,0,3,0,1,0,0,1,1,2,2,1,2,1,1.331373485,17.563567,5843831.167
1,1,5,1,3,0,0,3,1,0,1,0,0,1,1,3,0,1,0,2,2,2,1.331373641,23.95194,6360965.268
1,1,5,2,3,0,0,4,1,0,2,0,1,1,1,1,2,1,2,0,2,0,1.331674732,24.41235,6178972.996
1,1,3,2,1,0,0,1,1,0,1,1,0,0,1,2,3,0,2,2,1,0,1.331805591,20.9787,6075724.533
1,1,3,2,2,0,2,4,1,0,2,1,0,0,2,1,2,2,1,2,1,2,1.332003398,23.77968,6503724.726
1,1,1,2,2,0,0,0,0,0,1,1,1,1,2,1,3,1,1,1,2,1,1.332107805,20.92094,5615309.861
1,1,4,2,3,0,3,3,0,0,2,0,0,1,1,2,0,1,2,1,0,1,1.332344884,18.32796,5746858.03
2,0,5,1,1,3,0,0,1,3,1,1,1,0,0,2,2,0,0,0,2,1,1.332360102,17.499339,5634729.218
1,1,5,2,0,0,1,1,1,0,1,1,1,0,1,3,1,2,1,0,2,2,1.333191858,19.73032,5894427.794
1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,2,2,2,0,2,0,0,1.333247158,19.59282,6116610.209
1,1,3,0,0,0,1,1,0,0,2,1,0,2,1,1,1,0,2,2,0,1,1.333561115,16.36613,5537160.804
1,1,0,1,3,0,4,1,0,0,2,1,0,0,2,0,0,1,0,2,2,0,1.333563111,19.47901,5837443.894
1,1,4,2,2,0,4,4,0,0,2,1,0,2,2,2,3,0,1,2,0,2,1.333919661,19.81511,5801489.386
1,1,3,1,1,0,0,4,0,0,2,1,0,1,1,0,3,0,2,2,1,1,1.334076349,17.648678,5691434.479
1,0,1,1,3,0,4,2,0,0,1,1,1,0,0,1,3,0,1,2,2,0,1.334128524,17.63974,5392018.79
0,0,1,1,3,3,0,0,0,0,3,0,1,1,1,1,1,2,2,0,1,1,1.334201783,14.51231,5469699.855
2,0,0,0,3,1,4,3,1,1,0,0,0,2,0,1,0,1,2,0,2,0,1.334242998,18.043,5570982.423
1,0,1,2,3,0,0,3,0,0,2,1,1,1,0,1,0,1,2,2,2,1,1.334606914,15.91436,5439209.663
1,1,5,2,1,0,2,0,0,0,2,1,1,0,1,1,1,1,1,1,2,1,1.334697024,19.20347,5674254.149
1,1,0,2,2,0,2,4,0,0,1,1,0,2,0,3,2,0,2,1,0,1,1.334917237,20.44123,5595175.665
1,1,0,2,3,0,2,3,0,0,3,1,0,0,2,3,2,1,0,1,0,2,1.334990252,19.505915,5785985.245
2,0,0,1,1,3,3,0,1,3,0,1,0,2,1,0,0,0,1,1,1,1,1.335038698,18.29325,5606752.798
1,1,2,2,3,0,4,4,0,0,1,1,1,1,2,1,3,0,1,0,1,2,1.335103159,18.283319,5623296.073
