BranchPredictor,fetchWidth,numFetchBufferEntries,numRasEntries,maxBrCount,decodeWidth,numRobEntries,numIntPhysRegisters,memIssueWidth,memIssueWidth,numLdqEntries,enablePrefetching,enableSFBOpt,numRXQEntries,numRCQEntries,nL2TLBEntries,nL2TLBWays,nICacheWays,nICacheTLBWays,nDCacheWays,nDCacheMSHRs,nDCacheTLBWays,CPI,Power,Area,,,
0,1,4,1,3,2,2,2,1,0,3,1,0,0,2,2,2,2,1,0,2,0,1.089039289,20.74608,6115355.743,1,0.905011632,9656.086893
0,1,4,2,0,0,2,3,0,0,2,1,1,0,2,0,1,0,1,0,0,0,1.374534152,11.557249,5068593.105,1,0.839626453,6428.850863
0,1,4,2,1,0,2,3,0,0,3,1,0,1,2,0,3,1,2,0,1,1,1.381360986,12.476651,5265929.75,1,0.862394567,5975.858347
0,1,4,2,1,2,2,4,0,0,0,1,1,2,2,3,1,0,1,1,0,2,1.187188787,13.797493,5455823.613,1,0.822639803,5129.956246
0,1,4,2,1,2,2,2,0,2,2,0,1,0,1,2,2,1,1,1,0,1,0.941329764,16.79786,5580395.645,1,0.782724454,7433.381224
0,1,4,2,1,2,2,4,0,2,2,0,0,1,0,0,2,2,1,2,0,1,0.941094573,16.31502,5885744.816,1,0.791447788,7833.171692
0,1,4,1,3,4,4,2,1,4,2,1,1,2,2,0,0,0,2,0,1,0,0.9108324,22.446401,6456973.67,1,0.882397972,16915.76125
0,1,4,2,2,1,1,1,0,1,2,0,1,1,0,2,3,0,1,0,1,2,1.016996322,13.623395,5276094.378,1,0.755224254,5922.067558
0,1,4,2,1,4,4,1,1,1,2,0,0,0,2,1,0,1,1,1,2,1,0.952854812,21.67243,6172679.435,1,0.873500054,13868.26216
0,1,5,0,0,0,0,3,0,0,2,0,0,1,1,1,3,1,1,1,1,2,1.373548122,11.78693,5203530.392,1,0.848513798,4624.805578
0,1,4,2,3,1,0,3,0,1,3,0,0,2,1,2,2,1,1,1,0,2,1.040140631,17.82671,5484797.342,1,0.823454026,10149.75802
0,1,5,0,0,2,2,1,1,2,0,1,0,2,1,2,1,2,2,2,1,0,1.026975869,15.771674,6124564.51,1,0.824963889,5713.470409
0,1,4,1,3,4,4,4,1,0,3,0,1,1,0,0,0,1,0,1,1,2,1.045878393,29.64853,6621261.311,1,1.021851821,34338.82035
0,1,4,2,0,3,0,4,1,3,3,0,0,1,0,1,1,2,0,2,1,2,0.967637907,31.37503,6802361.956,1,1.025193308,32718.42981
0,1,5,0,1,0,4,1,1,0,2,0,1,2,1,1,3,2,2,2,1,2,1.359880109,14.082487,5995577.418,1,0.909443273,8653.764483
0,1,5,0,1,4,4,3,0,2,1,0,0,0,0,3,3,0,2,1,0,2,0.966311513,19.7525,5800789.238,1,0.837114247,7590.149223
0,1,5,0,2,2,2,0,1,2,0,0,1,2,0,2,2,0,0,2,1,2,1.064561586,18.77039,5990876.275,1,0.867146887,6363.593475
0,1,5,0,3,3,0,4,0,0,0,1,0,2,1,2,2,0,1,2,0,2,1.188929786,16.249043,5830750.777,1,0.870627434,5957.259535
0,1,5,0,3,3,2,3,1,2,0,0,1,0,1,2,1,2,2,1,2,0,1.001609069,22.9879,6448235.637,1,0.918745773,8417.968245
0,1,5,1,0,0,0,0,1,0,0,0,1,2,1,2,2,1,0,1,2,1,1.382774468,13.314825,5453805.014,1,0.881929296,5155.974472
0,1,5,1,2,1,3,2,0,1,1,0,1,1,2,1,1,0,1,1,2,1,0.983333077,14.109548,5488176.246,1,0.759993828,5437.751777
0,1,5,1,1,4,4,3,1,0,2,0,1,1,2,1,3,0,2,1,0,1,1.054413798,20.15021,6132993.875,1,0.887151107,12736.83057
0,1,5,1,2,4,4,2,1,3,0,1,0,2,0,1,0,1,1,1,0,2,1.015698071,21.56807,6235515.176,1,0.896196854,9773.949741
0,1,5,1,3,3,3,2,0,3,0,1,1,0,2,1,0,2,0,1,2,0,1.046046955,22.24178,6189147.092,1,0.912193478,7689.472687
0,1,5,1,3,4,4,1,0,0,1,1,1,2,0,0,0,0,2,2,1,0,1.113783742,18.69428,5802861.055,1,0.873643884,8508.287131
0,1,5,2,1,0,0,4,0,0,1,0,1,1,2,2,3,2,2,0,0,2,1.379190157,12.640488,5277143.496,1,0.864177096,4602.38354
0,1,5,2,0,4,4,1,0,4,2,1,0,0,2,3,3,2,1,1,2,2,0.981385706,22.41428,6134669.608,1,0.890109743,8349.224339
0,1,5,1,3,4,4,3,0,4,3,1,1,0,2,0,2,2,1,0,0,1,0.955780677,25.419,6273798.085,1,0.924353692,15402.06058
0,1,5,2,2,0,1,3,0,0,1,0,0,0,1,0,2,1,1,2,1,1,1.372281729,12.838478,5389497.808,1,0.869629254,6070.198205
0,1,5,2,3,4,4,0,0,2,0,0,1,1,1,3,0,0,2,0,2,0,1.20472943,17.591067,5801853.015,1,0.890644991,7204.921297
0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,2,2,1,2,2,0,1.396005588,12.370926,5182587.546,0,0.862022651,4421.204916
0,0,0,0,1,0,0,4,1,0,0,0,0,2,1,1,0,2,0,1,0,2,1.417764133,12.045016,5349789.99,0,0.873354837,4533.5892
0,0,0,0,2,0,0,1,0,0,2,1,1,1,2,3,3,1,0,2,1,1,1.383242747,12.049516,5109845.169,0,0.850425145,4727.701843
0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,0,0,1,2,0,2,1.406366716,10.054227,4910639.855,0,0.824615889,4877.909577
0,0,0,0,2,1,0,0,0,1,2,1,1,1,0,1,3,1,2,1,2,2,1.191532611,12.774879,5130358.808,0,0.796229774,5617.604104
0,0,0,0,2,1,1,0,0,1,1,1,1,0,1,2,2,2,2,1,2,0,1.190537557,13.522042,5239190.271,0,0.810086523,5870.794719
0,0,0,0,1,1,3,3,0,1,1,0,0,1,0,1,1,0,2,1,2,0,1.106677307,14.040147,5213959.916,0,0.787157681,5911.453162
0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,2,3,1,1,0,0,2,1.241761748,13.588094,5220293.835,0,0.827049711,6030.094873
0,0,0,0,0,1,2,4,0,1,0,0,0,0,2,2,2,2,1,0,1,0,1.266225757,13.00292,5178937.163,0,0.826190274,6133.656912
0,0,0,0,0,2,2,3,0,0,0,1,0,1,0,3,3,2,2,2,1,0,1.233973583,12.38746,5455731.929,0,0.821282078,6681.627755
0,0,0,0,1,3,1,3,1,2,1,0,1,2,2,3,1,2,0,2,1,2,1.080962626,16.323449,6331281.141,0,0.859484234,7197.382584
0,0,0,0,3,1,2,3,1,1,0,0,1,1,2,2,3,1,2,0,0,1,1.212190356,15.88903,5403977.581,0,0.853642063,4272.254535
0,0,0,0,2,3,3,3,0,3,2,0,1,1,1,0,3,0,0,1,1,1,1.074981771,17.49881,5669715.473,0,0.839974912,8833.620024
0,0,0,0,3,0,2,4,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1.387985619,12.745001,4986303.573,0,0.854457453,4574.906875
0,0,0,0,3,0,1,3,1,0,2,1,1,0,0,3,3,1,1,2,2,1,1.37289988,17.84992,5828109.32,0,0.951068881,9425.823079
0,0,0,0,3,2,2,0,0,1,2,0,1,0,0,0,2,0,1,1,0,0,1.185456724,14.340837,5187343.507,0,0.815756566,7647.696645
0,0,0,1,0,1,4,4,1,1,2,0,0,2,1,0,0,2,1,0,1,1,1.127071937,12.85954,5585233.877,0,0.797521879,6068.944895
0,0,0,0,3,3,2,2,0,3,1,1,0,0,0,3,0,1,0,2,1,2,1.112575433,18.29701,5833785.367,0,0.869949192,6828.08218
0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,1,2,0,1,1,0,1,1.404824762,9.888197,4788910.681,0,0.816282994,7125.338618
0,0,0,0,3,3,0,1,1,1,0,1,1,1,2,1,1,2,1,2,0,1,1.19064521,16.76648,6008170.629,0,0.885911513,7732.223877
0,0,0,1,0,2,2,4,0,2,2,0,0,2,1,2,2,0,2,1,1,1,1.079148248,13.5302,5389362.683,0,0.780242073,6306.649546
0,0,0,1,1,1,4,2,0,1,1,0,0,2,2,3,1,1,1,1,1,0,1.10642827,14.96455,5222480.898,0,0.79859549,4839.514061
0,0,0,1,1,2,2,3,0,1,1,1,1,1,1,3,1,1,2,1,2,0,1.056851412,15.148803,5420676.565,0,0.793767354,4988.309269
0,0,0,0,0,3,2,1,1,3,2,0,0,0,0,0,0,0,1,0,2,0,1.15421806,14.927934,5647857.285,0,0.834431602,14309.92164
0,0,0,1,1,1,1,0,1,1,2,0,1,0,1,2,2,0,2,0,2,2,1.20945206,13.63455,5277055.503,0,0.819554594,6174.557985
0,0,0,1,1,0,0,4,0,0,2,0,0,0,0,3,1,2,1,0,2,2,1.432995711,12.99854,5193350.091,0,0.882411489,6416.983135
0,0,0,0,1,3,0,3,1,1,2,1,0,2,2,1,2,1,1,0,1,0,1.274539293,17.58139,5668194.404,0,0.907407453,14859.21526
0,0,0,1,1,2,2,3,0,1,2,1,1,0,1,1,0,0,2,1,0,2,1.057113139,14.923074,5294139.137,0,0.785087919,5469.181711
0,0,0,1,1,2,2,4,0,2,3,0,0,0,2,3,3,2,1,1,0,1,1.08121782,15.727462,5642818.19,0,0.819471533,5784.867459
0,0,0,1,1,3,2,4,0,2,2,1,1,2,2,0,3,2,2,1,1,1,1.088907606,16.313247,5740730.473,0,0.833760525,6184.066186
0,0,0,1,2,0,0,1,1,0,3,0,1,2,0,0,0,0,2,1,0,0,1.384334117,13.14159,5200024.986,0,0.868231627,5942.632972
0,0,0,1,2,0,4,1,0,0,0,1,0,0,2,1,1,2,1,0,0,2,1.473699513,10.229543,4915761.484,0,0.84941056,5014.240002
0,0,0,0,3,2,2,3,1,2,2,1,1,0,0,3,3,1,0,0,1,0,1.073370455,18.78675,5870651.71,0,0.864533356,13672.4751
0,0,0,1,2,2,2,2,1,2,2,0,1,1,1,0,3,1,2,2,1,0,1.006533439,17.61372,6070104.471,0,0.837695232,6605.310198
0,0,0,1,2,3,0,2,0,3,1,0,0,0,1,0,0,2,2,2,1,1,1.228564112,16.98202,5767914.895,0,0.889648427,6509.396425
0,0,0,1,3,1,4,3,1,1,0,0,0,0,2,0,1,0,2,0,1,0,1.231861747,15.52503,5357735.316,0,0.853610506,5661.053727
0,0,0,1,2,3,3,0,1,3,0,1,1,1,0,2,3,1,2,0,0,1,1.277573367,16.1849,5625892.173,0,0.889606515,6736.187535
0,0,0,1,2,3,3,3,0,3,1,0,0,1,2,3,2,2,2,0,1,0,1.152453792,17.37978,5801252.046,0,0.870657434,6405.185526
0,0,0,1,2,3,0,3,1,2,2,0,0,2,0,2,0,0,2,0,2,1,1.268491147,17.99884,5869223.786,0,0.920026492,7420.993686
0,0,0,1,3,1,4,3,1,0,0,0,0,1,1,2,0,2,2,1,2,2,1.238170601,15.94171,5752564.34,0,0.879609324,6706.629934
0,0,0,1,2,2,2,1,0,2,2,1,1,0,2,1,2,0,2,0,1,1,1.123603903,13.683331,5234128.657,0,0.789474435,8211.973136
0,0,0,1,3,2,2,3,1,0,0,1,1,1,2,1,2,1,2,1,0,1,1.206602041,16.18504,5640406.303,0,0.866647742,7014.546852
0,0,0,1,3,1,0,3,1,1,1,1,0,0,2,2,2,1,1,2,2,0,1.093710304,18.86605,5919214.214,0,0.874588974,8253.953529
0,0,0,1,0,1,1,4,1,1,3,1,0,2,0,0,2,2,1,1,2,1,1.080398932,15.67489,5821937.588,0,0.827134791,17189.54096
0,0,0,2,0,0,1,2,0,0,3,0,1,0,1,1,0,1,1,2,2,2,1.383571814,13.30199,5173456.564,0,0.86863498,5420.019692
0,0,0,2,0,0,1,4,1,0,1,1,1,2,2,1,3,2,1,1,0,1,1.385693899,12.068973,5395193.893,0,0.865125746,4818.456701
0,0,0,2,0,1,4,1,1,1,2,0,0,0,2,3,0,1,1,1,0,0,1.085182129,12.770565,5437082.078,0,0.775403471,5320.077328
0,0,0,2,0,1,2,2,1,1,1,0,1,2,2,0,1,2,0,2,2,0,1.040840409,13.97696,5868338.867,0,0.795756968,5823.823306
0,0,0,2,0,2,2,2,1,2,1,1,0,0,1,0,0,0,2,0,0,1,1.114399641,13.462355,5408925.869,0,0.792111536,4928.219645
0,0,0,1,1,1,3,2,1,1,3,1,1,1,0,3,1,2,0,1,1,1,1.052775635,15.441369,5741323.728,0,0.811264366,17193.62712
0,0,0,1,3,3,3,4,0,3,1,0,0,2,2,1,1,2,2,1,2,1,1.114099421,19.978,6011635.907,0,0.899173586,7992.724312
0,0,0,1,3,1,1,2,1,1,2,0,1,2,2,3,1,0,0,2,2,0,1.038078705,17.1428,5902094.401,0,0.834511051,11799.13459
0,0,0,2,0,2,2,2,1,0,0,1,1,0,1,1,0,2,0,1,2,0,1.207334743,14.01937,5629510.72,0,0.840334987,6671.217631
0,0,0,0,2,3,1,3,1,0,3,0,1,1,2,0,1,0,1,0,1,0,1.227750195,15.550456,5686572.626,0,0.868275804,27966.68276
0,0,0,2,2,0,0,1,0,0,1,1,1,1,0,0,2,1,0,2,0,2,1.376450765,10.59014,4975483.483,0,0.824189479,5271.64717
0,0,0,1,2,3,3,2,0,3,3,0,0,2,0,0,0,0,1,0,0,2,1.165369139,20.41088,5688967.211,0,0.906030955,14722.34998
0,0,0,2,1,3,3,2,0,0,2,1,0,0,1,0,3,0,2,0,0,1,1.227337743,13.973002,5242925.492,0,0.827952159,7054.223436
0,0,0,2,2,1,1,4,1,1,1,1,1,0,0,0,0,1,0,2,2,1,1.04170795,14.683975,5959021.376,0,0.8088837,5230.615826
0,0,0,2,0,1,2,4,1,1,2,0,0,2,2,2,3,2,0,0,0,2,1.139323223,14.249825,5565207.86,0,0.817361346,12147.98249
0,0,0,2,1,3,3,4,0,2,2,1,0,0,2,1,3,2,1,0,2,1,1.147344822,16.912557,5734372.343,0,0.860138436,8551.121435
0,0,0,2,3,0,1,0,0,0,3,1,1,0,1,1,2,0,2,2,0,2,1.380350305,12.568084,5016609.965,0,0.851235412,4869.14596
0,0,0,2,2,2,2,0,1,2,0,0,0,1,1,1,0,0,2,1,2,2,1.180958604,14.097411,5513142.232,0,0.82691552,6248.266792
0,0,0,2,3,1,1,3,0,1,0,0,0,1,0,3,1,0,1,2,2,1,1.186796127,15.010337,5396177.123,0,0.834241347,5196.516022
0,0,0,2,2,2,2,0,0,2,0,0,1,1,2,3,1,0,0,1,2,1,1.179622499,15.354314,5270599.188,0,0.829978634,6994.639696
0,0,0,2,0,3,0,1,0,3,3,0,1,0,0,0,3,1,2,1,0,0,1.21405682,14.561603,5406878.347,0,0.838444534,11744.24353
0,0,0,2,3,1,3,2,1,1,0,1,0,1,1,2,3,2,1,0,0,0,1.242231872,15.74224,5492792.193,0,0.866138652,5173.873502
0,0,0,2,2,2,2,3,1,2,0,1,1,0,2,1,0,2,0,1,1,1,1.10301824,16.543525,5868211.44,0,0.847330091,6082.436272
0,0,0,1,2,1,0,2,1,1,3,1,0,0,0,3,3,0,1,1,0,1,1.111283419,14.90642,5525431.166,0,0.814006563,21501.21328
0,0,1,0,0,1,4,1,0,1,1,1,0,0,0,3,0,2,0,1,0,1,1.108651719,12.341018,5197359.802,0,0.766594686,4384.665295
0,0,0,2,1,0,4,2,1,0,3,0,0,0,2,3,1,1,0,1,1,1,1.395530484,13.06921,5453896.262,0,0.88323721,14316.19543
0,0,0,2,3,2,2,2,0,2,3,0,1,2,2,0,0,0,0,2,2,0,1.036986943,16.796845,5661684.272,0,0.81848801,6873.561035
0,0,1,0,0,1,1,4,0,0,0,0,0,2,1,2,1,1,1,2,2,2,1.24546508,13.542399,5248378.815,0,0.829078135,5384.539746
0,0,0,2,3,3,0,2,1,3,2,1,0,0,1,0,0,1,0,1,2,2,1.21243573,18.491132,6141583.262,0,0.920289952,7235.551323
0,0,0,2,3,2,2,2,0,2,2,1,1,0,2,2,3,2,1,1,2,1,1.051522188,15.987118,5706044.387,0,0.815720013,8257.438508
0,0,0,1,3,1,1,0,1,0,3,1,1,1,2,0,0,1,0,1,2,0,1.216277618,13.495964,5508455.753,0,0.831232549,22119.18219
0,0,1,0,1,1,1,0,0,1,0,0,1,0,2,3,2,1,2,2,0,2,1.185198176,12.01495,5137994.009,0,0.785347841,3891.160748
0,0,0,2,1,3,3,1,1,0,2,1,1,2,0,1,1,0,2,1,0,2,1.15673742,15.636835,5655471.71,0,0.844157978,14801.51307
0,0,1,0,0,2,2,4,1,2,1,1,1,1,0,3,1,2,0,0,2,1,1.070511275,15.226498,5896179.066,0,0.822000006,6646.961738
0,0,1,0,1,2,2,4,1,0,0,0,1,2,1,2,0,0,1,2,1,0,1.19205993,15.436803,5821921.839,0,0.861488357,5479.526575
0,0,1,0,1,1,0,2,0,0,2,1,1,2,0,1,0,2,0,1,0,2,1.200738441,11.971965,5164548.561,0,0.791280887,6281.789395
0,0,1,0,2,0,1,2,0,0,1,0,0,0,1,2,1,0,1,0,1,2,1.435776204,11.115957,4832197.018,0,0.843429902,4139.015888
0,0,1,0,0,3,3,4,1,1,3,0,1,0,0,3,3,1,1,1,0,1,1.011099737,16.97878,5977602.831,0,0.827159069,7244.694293
0,0,1,0,2,0,2,2,0,0,2,1,0,0,1,0,3,1,1,0,0,2,1.443820598,11.281922,4939475.602,0,0.853238031,4325.780265
0,0,1,0,1,3,0,2,0,1,2,1,1,1,2,3,3,0,0,0,0,2,1.17464021,14.412059,5347739.943,0,0.820680255,5673.211628
0,0,1,0,1,3,2,0,0,0,0,0,0,2,1,2,2,2,2,1,1,0,1.300719505,14.40227,5333909.223,0,0.861923205,5481.203227
0,0,1,0,0,2,2,4,1,2,3,0,0,2,1,2,3,0,2,1,2,2,1.048141179,16.367352,5913406.871,0,0.829083541,7996.359221
0,0,1,0,2,1,0,0,1,1,0,0,0,2,2,2,3,2,2,2,1,2,1.181001847,13.169604,5683900.597,0,0.823944064,4779.98096
0,0,0,1,2,3,3,1,1,3,3,0,1,2,2,0,2,1,0,0,0,1,1.1361972,17.55485,5788331.49,0,0.866725753,27412.66508
0,0,1,0,1,3,0,1,1,1,1,0,1,0,0,2,2,2,0,2,0,2,1.054225859,16.58525,5979766.843,0,0.836905487,8543.948823
0,0,1,0,2,3,3,4,0,3,1,0,1,0,2,3,2,0,0,2,0,2,1.039711776,18.33987,5819412.084,0,0.84549145,5647.872982
0,0,1,0,2,3,1,2,0,1,1,0,1,1,0,0,3,0,2,1,2,2,1.062058614,15.48245,5496485.508,0,0.803140369,6481.911394
0,0,1,0,3,1,3,3,0,1,0,1,0,2,1,2,2,2,2,2,1,2,1.181276778,14.810768,5502151.526,0,0.835071831,5103.785074
0,0,1,0,3,1,4,1,1,1,0,1,1,0,0,3,3,0,0,1,2,1,1.140261825,14.888171,5543749.025,0,0.824321915,5572.66267
0,0,1,0,2,1,2,3,0,1,3,0,0,1,1,1,3,2,2,1,2,2,1.098389635,17.37411,5491069.752,0,0.837732047,10566.37177
0,0,1,0,3,0,2,3,0,0,3,1,1,0,0,1,0,2,2,1,1,1,1.393435875,14.143387,5292833.63,0,0.887748409,8768.567774
0,0,1,0,2,2,2,1,1,1,2,0,1,2,1,3,3,0,1,2,0,1,1.020838433,16.256732,5881615.199,0,0.817132896,10440.12131
0,0,1,0,3,3,3,1,0,2,1,1,0,0,0,3,1,1,1,2,2,1,1.080396077,16.608605,5797766.474,0,0.837202768,6488.516355
0,0,1,0,2,2,2,3,0,1,3,0,1,1,0,0,0,1,1,0,1,1,1.101693139,15.091191,5363594.801,0,0.805289969,10597.90787
0,0,1,1,0,0,0,2,0,0,3,0,1,2,2,2,1,1,2,0,1,2,1.422728183,11.360168,4901529.109,0,0.845333427,7119.300251
0,0,1,1,0,1,2,4,1,0,3,0,0,2,2,1,1,0,0,0,0,1,1.201212928,13.16621,5337318.154,0,0.814060767,6566.287769
0,0,1,0,3,3,0,0,1,3,1,1,1,2,2,1,3,0,1,0,1,2,1.218547643,17.063,5593029.023,0,0.878917779,7840.429909
0,0,0,2,0,3,0,0,1,3,3,1,0,1,1,0,1,0,0,0,2,2,1.29465673,16.972429,5598709.797,0,0.90346783,26832.10935
0,0,1,1,1,0,2,4,0,0,1,1,0,2,0,3,3,0,1,2,0,2,1.385273461,10.949509,5115426.519,0,0.838144639,4653.081359
0,0,1,1,0,2,2,3,0,2,1,1,0,1,0,1,0,0,2,0,1,0,1.135022013,13.368009,5174497.088,0,0.786636789,5652.412953
0,0,1,0,3,2,2,2,1,2,2,0,0,0,2,1,2,0,0,2,0,1,1.034369158,16.157345,5994847.43,0,0.825864341,9721.875754
0,0,1,1,0,2,2,2,0,2,0,0,1,0,0,2,1,0,2,0,0,0,1.20679655,13.192137,5120587.867,0,0.805866142,6202.862849
0,0,1,0,3,2,2,4,1,2,1,0,0,2,2,1,2,1,1,0,2,0,1.102860924,18.69381,5868795.725,0,0.87315642,9880.696079
0,0,1,1,1,0,3,4,1,0,1,0,1,0,1,0,1,2,2,0,0,0,1.429077928,13.000821,5344462.605,0,0.888361614,6629.449183
0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,2,3,1,1,2,2,2,1.182199288,13.5662,5630025.58,0,0.826533941,6345.002182
0,0,1,1,1,2,2,2,0,0,0,0,1,0,1,0,0,1,1,1,2,0,1.238982378,12.477542,5227182.337,0,0.813101759,5804.415307
0,0,1,1,1,1,3,3,1,1,1,0,0,2,0,3,0,0,1,2,0,1,1.060275088,14.323657,5747525.381,0,0.800623412,6783.784466
0,0,1,1,1,2,2,1,1,0,2,0,1,0,0,1,2,0,1,2,1,0,1.122743221,14.94883,5764154.065,0,0.829755333,6142.670225
0,0,1,1,1,2,2,2,0,2,3,0,1,2,1,2,2,0,2,2,2,2,1.036986943,16.73564,5572292.687,0,0.813476135,6670.946403
0,0,1,1,3,0,4,1,0,0,0,1,0,2,2,3,2,1,1,1,0,0,1.419943235,11.695624,4946615.978,0,0.850594809,3390.290203
0,0,1,1,2,0,3,2,0,0,1,0,0,2,1,2,3,2,0,1,2,0,1.397881228,14.12575,5216308.969,0,0.885357438,5669.243668
0,0,1,1,3,1,3,2,0,1,0,0,1,1,1,2,3,0,0,2,1,2,1.153311584,13.069836,5320203.199,0,0.796117939,4002.056256
0,0,1,1,1,3,0,4,0,3,3,0,1,2,1,3,2,0,1,2,0,0,1.091732551,15.9453,5808087.623,0,0.83350065,7288.402174
0,0,1,1,2,2,2,3,1,2,0,1,0,0,0,2,0,2,2,0,2,1,1.191955411,15.437938,5797162.852,0,0.860282814,6379.530887
0,0,1,1,2,0,0,0,1,0,2,0,0,1,0,3,3,1,0,2,2,1,1.386962569,13.693373,5596510.621,0,0.894707226,8599.341958
0,0,1,1,2,0,4,4,1,0,2,0,1,0,1,3,1,0,1,1,1,2,1.384920296,14.24973,5499865.929,0,0.896092062,8288.17554
0,0,1,1,3,2,2,3,0,2,2,1,0,0,0,3,2,0,2,2,2,2,1.066010641,18.67132,5749266.714,0,0.854886148,6424.067918
0,0,1,2,0,0,3,4,1,0,1,1,1,2,1,2,1,2,0,0,0,1,1.43107464,11.934769,5325573.21,0,0.87530742,5585.3437
0,0,1,1,0,3,3,0,1,0,2,1,1,0,0,0,2,2,1,2,0,0,1.229631548,14.613556,5928924.533,0,0.869232366,13386.5242
0,0,1,2,0,1,1,1,1,1,2,1,1,1,0,1,1,1,2,0,1,0,1.106492718,13.79352,5268174.246,0,0.786724553,6696.990157
0,0,1,1,2,1,0,0,1,1,2,1,0,0,1,1,2,2,2,0,2,0,1.237103278,13.23478,5444886.748,0,0.831992939,11404.40675
0,0,1,1,3,3,2,2,1,1,1,1,1,2,2,1,2,0,2,1,2,1,1.017339316,19.33143,5943212.613,0,0.855877309,8615.653345
0,0,1,1,2,2,2,0,0,1,3,1,0,0,2,1,1,2,1,0,2,2,1.271697694,15.274273,5453218.716,0,0.868440686,12013.91849
0,0,1,2,0,3,1,4,1,3,1,1,1,0,2,0,0,1,1,0,0,0,1.094154627,15.274597,5798310.965,0,0.825777041,8411.408564
0,0,1,2,1,3,3,0,0,3,1,1,1,2,1,1,3,0,2,0,0,1,1.259074906,16.03429,5254460.727,0,0.863862833,4908.492846
0,0,1,2,1,1,2,4,1,1,2,1,0,2,1,0,3,2,1,2,2,0,1.057770017,20.16628,6174839.573,0,0.890469389,8253.446342
0,0,1,1,3,3,1,0,0,2,3,1,0,2,2,2,0,0,0,0,1,0,1.277046896,17.99957,5367625.159,0,0.898892818,12263.02839
0,0,1,2,1,1,2,1,0,1,3,1,0,0,2,2,1,0,0,2,0,2,1.088369796,13.380502,5219197.069,0,0.773376029,8861.581771
0,0,1,2,1,3,0,0,0,3,1,1,0,1,1,3,3,2,1,2,1,0,1.204535461,16.70223,5644494.403,0,0.872372185,6309.27872
0,0,1,0,1,3,0,2,1,3,3,0,1,0,0,0,3,0,0,0,0,0,1.146476124,18.8455,5771857.998,0,0.884879951,28788.04104
0,0,1,1,3,3,0,0,0,0,3,0,1,1,1,1,1,2,2,0,1,1,1.334201783,14.51231,5469699.855,0,0.880901328,13174.48162
0,0,1,2,3,0,1,2,0,0,1,0,1,2,0,3,2,1,0,1,0,0,1.385962874,11.212444,4999611.357,0,0.835995391,4587.146316
0,0,1,2,1,2,2,3,0,1,1,1,0,2,2,3,0,2,2,2,1,0,1.070699842,14.7291,5621501.308,0,0.802943845,7547.381711
0,0,1,2,2,3,0,2,1,2,2,0,1,2,1,0,2,0,1,0,0,1,1.145559466,17.70394,5659571.187,0,0.865479285,6548.314196
0,0,1,1,3,3,1,3,1,2,2,1,1,0,1,3,0,0,0,2,2,0,1.010415301,20.55547,6384967.303,0,0.889416426,14132.18772
0,0,1,2,3,1,3,2,1,1,1,0,1,2,2,1,3,2,1,0,0,1,1.11130567,15.667242,5525488.164,0,0.823163339,5556.765352
0,0,1,2,1,1,4,1,1,0,2,0,0,1,2,3,3,2,0,0,1,2,1.202353284,14.36322,5471507.064,0,0.835250306,11036.76537
0,0,1,2,3,1,4,1,0,0,0,1,0,1,0,1,3,1,2,0,1,0,1.319317497,12.943453,5048493.492,0,0.836931034,5620.430538
0,0,2,0,0,0,2,0,1,0,0,0,1,1,1,1,3,1,2,1,1,1,1.407012287,10.844777,5085556.802,0,0.842702272,4509.665561
0,0,1,2,1,2,2,1,1,0,2,1,0,0,2,1,3,1,1,1,2,0,1.14636983,14.039522,5614755.957,0,0.819551853,12464.5543
0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,3,1,0,2,1,2,0,1.404590726,11.330108,4941983.392,0,0.840861969,5504.742335
0,0,2,0,0,0,3,2,1,0,1,1,1,2,2,0,0,2,2,2,1,1,1.372021987,12.746971,5631814.044,0,0.880038594,5859.99126
0,0,2,0,0,1,1,1,1,1,3,1,1,1,1,1,3,1,0,2,0,2,1.033052868,13.97895,5719220.672,0,0.786052203,5475.634197
0,0,1,2,2,3,1,2,0,3,2,0,0,0,1,1,1,1,0,2,2,1,1.070278584,17.43437,5834566.132,0,0.845518307,10652.89371
0,0,1,2,3,3,0,4,1,3,1,0,1,1,1,3,0,1,1,0,1,2,1.140478128,19.30269,6053617.658,0,0.901855211,7418.047068
0,0,1,2,3,1,0,0,0,1,3,1,1,1,2,1,2,2,2,0,1,2,1.237488147,13.656975,5240124.738,0,0.827402025,9796.097534
0,0,1,2,3,3,2,0,0,1,1,1,1,0,1,1,2,2,0,2,0,1,1.192602375,17.41175,5638168.169,0,0.876622148,7536.606456
0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,2,0,2,1,1.23593229,12.158409,5171661.178,0,0.805592668,6648.769752
0,0,2,0,0,1,2,3,0,0,3,1,0,1,1,1,1,0,0,2,1,0,1.163671533,12.414867,5221150.593,0,0.786958643,5480.76348
0,0,2,0,1,0,3,3,0,0,0,1,1,2,0,2,0,1,0,0,0,1,1.463019098,11.350589,4871584.809,0,0.857214837,4485.383073
